Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-10-13 00:00:00+02:00,6.40995284471683,6.40995284471683,5.933537006378174,5.933537006378174,16583490,0.0,0.0
2000-10-16 00:00:00+02:00,6.063467881310634,6.063467881310634,5.933536206422604,5.962409973144531,7703768,0.0,0.0
2000-10-17 00:00:00+02:00,6.049032534023961,6.092342917772772,5.789169130088272,5.846916675567627,9264145,0.0,0.0
2000-10-18 00:00:00+02:00,5.803606952057108,5.844029908058466,5.665013488005477,5.780508041381836,6151149,0.0,0.0
2000-10-19 00:00:00+02:00,5.87579186654559,5.87579186654559,5.6274781320589184,5.7602972984313965,5126216,0.0,0.0
2000-10-20 00:00:00+02:00,5.832480174805347,5.916213511539609,5.768957763433061,5.861353397369385,5995814,0.0,0.0
2000-10-23 00:00:00+02:00,5.947974344300123,5.947974344300123,5.835366690619253,5.858466148376465,3799316,0.0,0.0
2000-10-24 00:00:00+02:00,5.849804662510678,5.910439095363245,5.7602964541810255,5.774733066558838,4048251,0.0,0.0
2000-10-25 00:00:00+02:00,5.797832236015928,5.8324808782818565,5.719873203958703,5.76318359375,2914827,0.0,0.0
2000-10-26 00:00:00+02:00,5.774731899190138,6.017270683013832,5.774731899190138,5.818042278289795,7449823,0.0,0.0
2000-10-27 00:00:00+02:00,5.818046011170965,5.921991428279008,5.7314251973953985,5.835370063781738,4289096,0.0,0.0
2000-10-30 00:00:00+01:00,5.783395374932686,5.789169689461432,5.59282922744751,5.59282922744751,8778891,0.0,0.0
2000-10-31 00:00:00+01:00,5.59282922744751,5.59282922744751,5.59282922744751,5.59282922744751,0,0.0,0.0
2000-11-01 00:00:00+01:00,5.59282922744751,5.59282922744751,5.59282922744751,5.59282922744751,0,0.0,0.0
2000-11-02 00:00:00+01:00,5.445572738779864,5.471559078204988,5.312753609415742,5.384937763214111,9271813,0.0,0.0
2000-11-03 00:00:00+01:00,5.454234299269749,5.514869272773242,5.350289495825912,5.387825012207031,4319717,0.0,0.0
2000-11-06 00:00:00+01:00,5.457122289262139,5.5408561777263,5.416699336608503,5.4888834953308105,6790289,0.0,0.0
2000-11-07 00:00:00+01:00,5.543741616215667,5.615925748975135,5.5062055587768555,5.5062055587768555,6428042,0.0,0.0
2000-11-08 00:00:00+01:00,5.601491133762911,5.624590044698618,5.448461055334408,5.457122802734375,4663029,0.0,0.0
2000-11-09 00:00:00+01:00,5.477334171032685,5.500433081504796,5.39648825974103,5.451347827911377,4480374,0.0,0.0
2000-11-10 00:00:00+01:00,5.454234706072334,5.45712213842799,5.341627597808838,5.341627597808838,5370177,0.0,0.0
2000-11-13 00:00:00+01:00,5.356065041978909,5.503320810693868,5.344515861481273,5.445573806762695,4876593,0.0,0.0
2000-11-14 00:00:00+01:00,5.457123344350367,5.552406430257126,5.408038084900125,5.503321170806885,5386621,0.0,0.0
2000-11-15 00:00:00+01:00,5.598602917152747,5.667899640257105,5.474446081736914,5.5726165771484375,7098816,0.0,0.0
2000-11-16 00:00:00+01:00,5.552405101749842,5.679449369468532,5.532193626351245,5.5726165771484375,3222773,0.0,0.0
2000-11-17 00:00:00+01:00,5.566843042720089,5.572617357412908,5.451347937320079,5.457122802734375,6421064,0.0,0.0
2000-11-20 00:00:00+01:00,5.535082361841317,5.535082361841317,5.384939151071255,5.41670036315918,5081815,0.0,0.0
2000-11-21 00:00:00+01:00,5.434022198762884,5.581277916619256,5.434022198762884,5.563953876495361,5387773,0.0,0.0
2000-11-22 00:00:00+01:00,5.572615956056874,5.6303634942350005,5.485995199511025,5.589940547943115,5152742,0.0,0.0
2000-11-23 00:00:00+01:00,5.63902619283766,5.65923766742682,5.532193404796042,5.543743133544922,2963462,0.0,0.0
2000-11-24 00:00:00+01:00,5.558178287291674,5.601488657308141,5.500430760122228,5.584164619445801,2450678,0.0,0.0
2000-11-27 00:00:00+01:00,5.630362628809392,5.659236393460358,5.529304727891639,5.540854454040527,5455416,0.0,0.0
2000-11-28 00:00:00+01:00,5.558181686921198,5.5957172170348635,5.485997509168975,5.5668439865112305,2982935,0.0,0.0
2000-11-29 00:00:00+01:00,5.566840745901913,5.569728177417738,5.457120551185561,5.526417255401611,5928101,0.0,0.0
2000-11-30 00:00:00+01:00,5.526419687859874,5.526419687859874,5.376277038000309,5.4224748611450195,5041353,0.0,0.0
2000-12-01 00:00:00+01:00,5.474448214984502,5.485997948696554,5.269445398090111,5.332967281341553,5431109,0.0,0.0
2000-12-04 00:00:00+01:00,5.332965001659041,5.350289594821375,5.1972589928823645,5.2752180099487305,3091363,0.0,0.0
2000-12-05 00:00:00+01:00,5.312753128415677,5.370500666514647,5.275217614156284,5.321415424346924,3529845,0.0,0.0
2000-12-06 00:00:00+01:00,5.321415424346924,5.321415424346924,5.321415424346924,5.321415424346924,0,0.0,0.0
2000-12-07 00:00:00+01:00,5.24057051940148,5.24057051940148,5.116413661550245,5.153949737548828,7768012,0.0,0.0
2000-12-08 00:00:00+01:00,5.153949737548828,5.153949737548828,5.153949737548828,5.153949737548828,0,0.0,0.0
2000-12-11 00:00:00+01:00,5.168386477366849,5.182823641843084,4.943172218752713,5.050004482269287,10519300,0.0,0.0
2000-12-12 00:00:00+01:00,5.038454605568687,5.162610898588493,5.035567173072212,5.093314170837402,9253058,0.0,0.0
2000-12-13 00:00:00+01:00,5.125076414646745,5.159725060894233,5.050004806711812,5.075991153717041,10471590,0.0,0.0
2000-12-14 00:00:00+01:00,5.081764690366018,5.096201301271268,4.908522605895996,4.908522605895996,8623283,0.0,0.0
2000-12-15 00:00:00+01:00,4.908522863867393,4.922959475531371,4.72661902358268,4.778591156005859,16692080,0.0,0.0
2000-12-18 00:00:00+01:00,4.778592002098528,4.859438473607125,4.677534601114695,4.764155387878418,9272803,0.0,0.0
2000-12-19 00:00:00+01:00,4.741056135841103,4.908523382144223,4.726619522652805,4.856550693511963,12793900,0.0,0.0
2000-12-20 00:00:00+01:00,4.850773587580784,4.850773587580784,4.720842476731313,4.735279083251953,6825693,0.0,0.0
2000-12-21 00:00:00+01:00,4.729505656775312,4.925846649126576,4.67753352708357,4.908522605895996,7257801,0.0,0.0
2000-12-22 00:00:00+01:00,4.836339347991653,5.035567809663181,4.836339347991653,4.948946475982666,9215144,0.0,0.0
2000-12-25 00:00:00+01:00,4.948946475982665,4.948946475982665,4.948946475982665,4.948946475982666,0,0.0,0.0
2000-12-26 00:00:00+01:00,4.948946475982665,4.948946475982665,4.948946475982665,4.948946475982666,0,0.0,0.0
2000-12-27 00:00:00+01:00,4.99514307954443,5.0384540111605425,4.905634885599118,4.9604949951171875,4553958,0.0,0.0
2000-12-28 00:00:00+01:00,4.957607525013193,5.026904244058618,4.911409712316244,4.9460577964782715,3187816,0.0,0.0
2000-12-29 00:00:00+01:00,5.0124685654581835,5.024017745417644,4.914298057556152,4.914298057556152,4047747,0.0,0.0
2001-01-01 00:00:00+01:00,4.914298057556152,4.914298057556152,4.914298057556152,4.914298057556152,0,0.0,0.0
2001-01-02 00:00:00+01:00,4.998029405691451,5.1337359333783485,4.905633800036435,5.08176326751709,6207252,0.0,0.0
2001-01-03 00:00:00+01:00,5.055779436993619,5.301205730191664,5.055779436993619,5.174161434173584,6562896,0.0,0.0
2001-01-04 00:00:00+01:00,5.226133416374281,5.335853099822998,5.110638867817355,5.335853099822998,6706908,0.0,0.0
2001-01-05 00:00:00+01:00,5.280992797244344,5.280992797244344,5.119299901084555,5.237681865692139,29535020,0.0,0.0
2001-01-08 00:00:00+01:00,5.24923218177612,5.2983174324035645,5.151061680521231,5.2983174324035645,5052827,0.0,0.0
2001-01-09 00:00:00+01:00,5.266556335094781,5.332965631226004,5.260781470025602,5.312754154205322,4882162,0.0,0.0
2001-01-10 00:00:00+01:00,5.286767702504668,5.327191206429373,5.211696110326138,5.2983174324035645,6374310,0.0,0.0
2001-01-11 00:00:00+01:00,5.324575901031494,5.42960880920873,5.295400031372992,5.324575901031494,10153100,0.19,0.0
2001-01-12 00:00:00+01:00,5.356668937540745,5.528805941105438,5.356668937540745,5.511300086975098,6593910,0.0,0.0
2001-01-15 00:00:00+01:00,5.543395956460421,5.66301656152851,5.522973007763472,5.6046648025512695,6928267,0.0,0.0
2001-01-16 00:00:00+01:00,5.622167424837299,5.668848582529585,5.4908763210256835,5.514216899871826,4566354,0.0,0.0
2001-01-17 00:00:00+01:00,5.587156426309105,5.587156426309105,5.4091847165747,5.528805255889893,5810190,0.0,0.0
2001-01-18 00:00:00+01:00,5.5200525574712245,5.601744867205824,5.441277889850362,5.522970199584961,4063509,0.0,0.0
2001-01-19 00:00:00+01:00,5.534639967651398,5.5579805470493575,5.426689996617075,5.455865859985352,10555090,0.0,0.0
2001-01-22 00:00:00+01:00,5.53172219488561,5.566733341396473,5.47045338409572,5.514216899871826,8412023,0.0,0.0
2001-01-23 00:00:00+01:00,5.514217637111265,5.601745236849031,5.493794697450796,5.572569370269775,3931462,0.0,0.0
2001-01-24 00:00:00+01:00,5.572569370269775,5.572569370269775,5.572569370269775,5.572569370269775,0,0.0,0.0
2001-01-25 00:00:00+01:00,5.520054225255381,5.584240701700344,5.520054225255381,5.549230098724365,4546098,0.0,0.0
2001-01-26 00:00:00+01:00,5.549230098724364,5.549230098724364,5.549230098724364,5.549230098724365,0,0.0,0.0
2001-01-29 00:00:00+01:00,5.543392762550329,5.566733341396473,5.487958679109504,5.514216899871826,4197901,0.0,0.0
2001-01-30 00:00:00+01:00,5.50838282238442,5.557981632855109,5.4733722246894745,5.499630451202393,2998708,0.0,0.0
2001-01-31 00:00:00+01:00,5.569652807833828,5.569652807833828,5.391680488029296,5.397515773773193,7722041,0.0,0.0
2001-02-01 00:00:00+01:00,5.42668997517984,5.511299366481968,5.403349395874082,5.44419527053833,4121980,0.0,0.0
2001-02-02 00:00:00+01:00,5.412101729103855,5.447112876069913,5.324574696413664,5.339162349700928,4531168,0.0,0.0
2001-02-05 00:00:00+01:00,5.280812841312631,5.450032232501316,5.280812841312631,5.397515773773193,6570607,0.0,0.0
2001-02-06 00:00:00+01:00,5.309987911897957,5.4850420059190865,5.2953996997406,5.432526111602783,6864258,0.0,0.0
2001-02-07 00:00:00+01:00,5.368339324434861,5.508382828332707,5.368339324434861,5.479207515716553,4644144,0.0,0.0
2001-02-08 00:00:00+01:00,5.479207057154901,5.7622116838238835,5.458783560956076,5.718448162078857,12966570,0.0,0.0
2001-02-09 00:00:00+01:00,5.715529440711786,5.908089345222602,5.692188863088756,5.776798248291016,12935740,0.0,0.0
2001-02-12 00:00:00+01:00,5.6600964237467695,5.913925740016349,5.6600964237467695,5.852656364440918,9305325,0.0,0.0
2001-02-13 00:00:00+01:00,5.8205628159918374,5.8584910491914,5.788469310334529,5.829315185546875,5879427,0.0,0.0
2001-02-14 00:00:00+01:00,5.814726931812626,5.846820434157477,5.668848185129853,5.765128135681152,6581642,0.0,0.0
2001-02-15 00:00:00+01:00,5.782632397889803,5.814725894509418,5.592990172329592,5.598825454711914,13789750,0.0,0.0
2001-02-16 00:00:00+01:00,5.49962791705224,5.616330783066071,5.4704520614279915,5.485039710998535,9924154,0.0,0.0
2001-02-19 00:00:00+01:00,5.485041664569108,5.660096304179475,5.485041664569108,5.601745128631592,5753313,0.0,0.0
2001-02-20 00:00:00+01:00,5.575487824312281,5.703860765577454,5.555064881678433,5.557981967926025,4724965,0.0,0.0
2001-02-21 00:00:00+01:00,5.540476675174994,5.595910774169458,5.493795504384956,5.5375590324401855,11058370,0.0,0.0
2001-02-22 00:00:00+01:00,5.441278946412097,5.566734799246486,5.4150207187731105,5.473372459411621,4962194,0.0,0.0
2001-02-23 00:00:00+01:00,5.490876698480182,5.563816081948799,5.397514376677685,5.482124328613281,5225834,0.0,0.0
2001-02-26 00:00:00+01:00,5.455866226556621,5.508382116368011,5.41210215032211,5.505465030670166,4462006,0.0,0.0
2001-02-27 00:00:00+01:00,5.455867958119791,5.549230311615499,5.444197385691067,5.531724452972412,6372430,0.0,0.0
2001-02-28 00:00:00+01:00,5.435444018141572,5.511301063361808,5.397515773773193,5.397515773773193,6867869,0.0,0.0
2001-03-01 00:00:00+01:00,5.4033510595170915,5.4033510595170915,5.280812841312631,5.397515773773193,6589505,0.0,0.0
2001-03-02 00:00:00+01:00,5.397515518929434,5.432526675256289,5.339163777212492,5.412103176116943,3864974,0.0,0.0
2001-03-05 00:00:00+01:00,5.432527382011002,5.4996315041771044,5.403351507356842,5.458785057067871,3577821,0.0,0.0
2001-03-06 00:00:00+01:00,5.496711831903433,5.549228275597306,5.458783041909716,5.5083818435668945,27619890,0.0,0.0
2001-03-07 00:00:00+01:00,5.5404745411691785,5.642589771622303,5.514216323153139,5.584238052368164,4127562,0.0,0.0
2001-03-08 00:00:00+01:00,5.604661010807665,5.692188590058144,5.590073359174205,5.616331577301025,4930292,0.0,0.0
2001-03-09 00:00:00+01:00,5.657178661929577,5.657178661929577,5.5025475180684955,5.601745128631592,3397935,0.0,0.0
2001-03-12 00:00:00+01:00,5.6192488132014535,5.6192488132014535,5.520051231103152,5.53463888168335,2875728,0.0,0.0
2001-03-13 00:00:00+01:00,5.508381512381627,5.543392658233643,5.423772124337789,5.543392658233643,6229290,0.0,0.0
2001-03-14 00:00:00+01:00,5.543392658233643,5.543392658233643,5.543392658233643,5.543392658233643,0,0.0,0.0
2001-03-15 00:00:00+01:00,5.46170045834718,5.53463983680179,5.423772226403433,5.514216899871826,3306411,0.0,0.0
2001-03-16 00:00:00+01:00,5.5142162695885535,5.534639204184145,5.3770904541015625,5.3770904541015625,6824632,0.0,0.0
2001-03-19 00:00:00+01:00,5.412101040127367,5.47920568356275,5.324574018579624,5.3770904541015625,3115719,0.0,0.0
2001-03-20 00:00:00+01:00,5.37125696119295,5.525888677715311,5.37125696119295,5.499630451202393,8443395,0.0,0.0
2001-03-21 00:00:00+01:00,5.5725671482936745,5.689270011593842,5.496710148027779,5.64842414855957,11030540,0.0,0.0
2001-03-22 00:00:00+01:00,5.592990209863305,5.64842427990106,5.4762873438494735,5.485039710998535,10483440,0.0,0.0
2001-03-23 00:00:00+01:00,5.522969394389783,5.66009521484375,5.461700031900477,5.66009521484375,10041340,0.0,0.0
2001-03-26 00:00:00+02:00,5.660096899311428,5.6746851120947985,5.616333373928152,5.645509243011475,4168133,0.0,0.0
2001-03-27 00:00:00+02:00,5.654262661475284,5.7738838025213655,5.572570880691204,5.762213230133057,7545112,0.0,0.0
2001-03-28 00:00:00+02:00,5.785552625753897,5.8351514352125395,5.680519721845382,5.788470268249512,8020324,0.0,0.0
2001-03-29 00:00:00+02:00,5.718448999996066,5.820564270019531,5.7009437000297005,5.820564270019531,5213613,0.0,0.0
2001-03-30 00:00:00+02:00,5.814727777239522,5.96644182940391,5.791387196636027,5.855573654174805,18802540,0.0,0.0
2001-04-02 00:00:00+02:00,5.893502712249756,5.940183875569949,5.85849156151793,5.893502712249756,15005590,0.0,0.0
2001-04-03 00:00:00+02:00,5.861407631719778,5.896418216578185,5.835149414834366,5.858489990234375,10150170,0.0,0.0
2001-04-04 00:00:00+02:00,5.823480410786103,5.902255082570191,5.741788653217445,5.893502712249756,14349480,0.0,0.0
2001-04-05 00:00:00+02:00,5.905173536077401,6.0306293884165205,5.864327651681757,5.951854705810547,11129670,0.0,0.0
2001-04-06 00:00:00+02:00,5.966443760989875,5.995619078827004,5.864328479109369,5.9285149574279785,4658779,0.0,0.0
2001-04-09 00:00:00+02:00,5.9664441279644045,6.030630610230894,5.913927662253844,5.9897847175598145,3925081,0.0,0.0
2001-04-10 00:00:00+02:00,6.039383154865709,6.103569633038885,5.99561906524214,6.053970813751221,4323900,0.0,0.0
2001-04-11 00:00:00+02:00,6.088980062078518,6.106485358540784,5.981029528180636,6.013123035430908,3657180,0.0,0.0
2001-04-12 00:00:00+02:00,6.062721583433211,6.083144521191691,5.989782202019601,6.048133373260498,2413817,0.0,0.0
2001-04-13 00:00:00+02:00,6.048133373260498,6.048133373260498,6.048133373260498,6.048133373260498,0,0.0,0.0
2001-04-16 00:00:00+02:00,6.048133373260498,6.048133373260498,6.048133373260498,6.048133373260498,0,0.0,0.0
2001-04-17 00:00:00+02:00,6.045215359289636,6.109402367133783,5.998534202575684,5.998534202575684,5106873,0.0,0.0
2001-04-18 00:00:00+02:00,6.039382777802133,6.118156909942627,6.013124548260808,6.118156909942627,6336933,0.0,0.0
2001-04-19 00:00:00+02:00,6.126910221145814,6.141497880031326,6.010207280611168,6.053970813751221,9700191,0.0,0.0
2001-04-20 00:00:00+02:00,6.053969879261309,6.083145749012266,5.951854613374673,5.992701053619385,4244847,0.0,0.0
2001-04-23 00:00:00+02:00,5.981030087152252,6.048134193598433,5.873079543165591,5.8993377685546875,4935511,0.0,0.0
2001-04-24 00:00:00+02:00,5.88766823654833,6.018958817741515,5.873080023204573,5.951854705810547,3352964,0.0,0.0
2001-04-25 00:00:00+02:00,5.908088687878803,5.951852196492376,5.878912829975354,5.948934555053711,2752948,0.0,0.0
2001-04-26 00:00:00+02:00,5.951853505749229,5.966441716151592,5.878914123187392,5.925595283508301,5643903,0.0,0.0
2001-04-27 00:00:00+02:00,5.9518538889942,6.074392081847758,5.905172725667451,6.007287979125977,6107921,0.0,0.0
2001-04-30 00:00:00+02:00,6.033545141114786,6.11815452607146,5.969358135475311,6.097731590270996,4440984,0.0,0.0
2001-05-01 00:00:00+02:00,6.097731590270996,6.097731590270996,6.097731590270996,6.097731590270996,0,0.0,0.0
2001-05-02 00:00:00+02:00,6.068558859642104,6.109405308796735,5.983949431040074,5.9897847175598145,3732299,0.0,0.0
2001-05-03 00:00:00+02:00,5.981029864334375,5.981029864334375,5.843904014120235,5.8643269538879395,5038216,0.0,0.0
2001-05-04 00:00:00+02:00,5.899335883177492,5.9489346756740575,5.835149439675024,5.890583515167236,3995447,0.0,0.0
2001-05-07 00:00:00+02:00,5.890583515167236,5.890583515167236,5.890583515167236,5.890583515167236,0,0.0,0.0
2001-05-08 00:00:00+02:00,5.9051746108456715,6.024795199618773,5.878916378531231,5.9868669509887695,3932790,0.0,0.0
2001-05-09 00:00:00+02:00,5.96644187387597,6.059804196985846,5.957688947403167,6.013123035430908,3319090,0.0,0.0
2001-05-10 00:00:00+02:00,6.065639263249409,6.161919225055749,6.024792830994707,6.112320423126221,6167590,0.0,0.0
2001-05-11 00:00:00+02:00,6.088980878412193,6.202766155396829,6.024793855306262,6.091897964477539,3698147,0.0,0.0
2001-05-14 00:00:00+02:00,6.091897964477539,6.138579688774314,6.0218762127575,6.091897964477539,5350525,0.0,0.0
2001-05-15 00:00:00+02:00,6.138579348692778,6.138579348692778,6.048134104142134,6.126908779144287,3326742,0.0,0.0
2001-05-16 00:00:00+02:00,6.115236884316642,6.121072167826278,6.001451638295048,6.097731590270996,5425101,0.0,0.0
2001-05-17 00:00:00+02:00,6.176506167194646,6.240692615509033,6.135660296129424,6.240692615509033,8206388,0.0,0.0
2001-05-18 00:00:00+02:00,6.243609834938604,6.401159138077046,6.2173516177488635,6.386570930480957,7061104,0.0,0.0
2001-05-21 00:00:00+02:00,6.395325653847422,6.409913309063351,6.29029275554593,6.322386264801025,3442929,0.0,0.0
2001-05-22 00:00:00+02:00,6.304882402830852,6.316552418364116,6.199849480613966,6.30196475982666,9885638,0.0,0.0
2001-05-23 00:00:00+02:00,6.249446974156195,6.360314602399715,6.246529331770393,6.334056377410889,3777885,0.0,0.0
2001-05-24 00:00:00+02:00,6.246530507664019,6.360315799713135,6.246530507664019,6.360315799713135,2504986,0.0,0.0
2001-05-25 00:00:00+02:00,6.345727555505829,6.3603152123503985,6.24361228814353,6.316551685333252,3930348,0.0,0.0
2001-05-28 00:00:00+02:00,6.30196285536619,6.360314028365722,6.2815399169921875,6.2815399169921875,1509471,0.0,0.0
2001-05-29 00:00:00+02:00,6.313633217475407,6.357397295256023,6.156084429508631,6.18526029586792,7604763,0.0,0.0
2001-05-30 00:00:00+02:00,6.188177135957462,6.214435358989862,6.132743604207591,6.15900182723999,3472057,0.0,0.0
2001-05-31 00:00:00+02:00,6.156084995105549,6.208601448080601,6.126909126065695,6.14441442489624,3821198,0.0,0.0
2001-06-01 00:00:00+02:00,6.19984636825032,6.19984636825032,6.12690699921208,6.170670509338379,2970732,0.0,0.0
2001-06-04 00:00:00+02:00,6.214435373350505,6.252364165144216,6.208600645483533,6.211518287658691,17755280,0.0,0.0
2001-06-05 00:00:00+02:00,6.25820039120299,6.301963917449029,6.226106878930295,6.272788047790527,4964225,0.0,0.0
2001-06-06 00:00:00+02:00,6.243612066574697,6.255282636822945,6.191095613424412,6.229024410247803,4941425,0.0,0.0
2001-06-07 00:00:00+02:00,6.21443510055542,6.266951544436261,6.1590015711108155,6.21443510055542,2993916,0.0,0.0
2001-06-08 00:00:00+02:00,6.229023681135,6.278622485917636,6.1998478154128565,6.2436113357543945,2681743,0.0,0.0
2001-06-11 00:00:00+02:00,6.202766158649948,6.258200254138666,6.179425574731027,6.237776756286621,4305210,0.0,0.0
2001-06-12 00:00:00+02:00,6.252364986903197,6.252364986903197,6.161920293519375,6.176507949829102,5634484,0.0,0.0
2001-06-13 00:00:00+02:00,6.202766546491916,6.264035374428775,6.188178332828295,6.258200645446777,5393805,0.0,0.0
2001-06-14 00:00:00+02:00,6.237776187534602,6.255282041240195,6.161919714077162,6.18526029586792,8074293,0.0,0.0
2001-06-15 00:00:00+02:00,6.1619212540444455,6.2115200723058015,6.129827737380183,6.156085968017578,11559760,0.0,0.0
2001-06-18 00:00:00+02:00,6.156083312400834,6.2290226868215,6.021874574095512,6.097731590270996,11159850,0.0,0.0
2001-06-19 00:00:00+02:00,6.07147468675573,6.176507586758601,6.024793521528539,6.126908779144287,14560620,0.0,0.0
2001-06-20 00:00:00+02:00,6.086061579734987,6.11815452607146,5.98686398600422,6.097731590270996,14403300,0.0,0.0
2001-06-21 00:00:00+02:00,6.0977322708729025,6.0977322708729025,5.896419419186901,5.925595283508301,13718690,0.0,0.0
2001-06-22 00:00:00+02:00,5.919761863982444,6.0102065625303025,5.805976023632868,5.8497395515441895,10140770,0.0,0.0
2001-06-25 00:00:00+02:00,5.835152040666017,5.893503783666063,5.776800297665972,5.791388511657715,6834373,0.0,0.0
2001-06-26 00:00:00+02:00,5.8118096438421265,5.814727285731358,5.695106750689331,5.7826337814331055,5397599,0.0,0.0
2001-06-27 00:00:00+02:00,5.776800551413369,5.785553480192889,5.6600976167705355,5.6717681884765625,8055426,0.0,0.0
2001-06-28 00:00:00+02:00,5.66009675533458,5.66009675533458,5.487959744253411,5.630920886993408,13910640,0.0,0.0
2001-06-29 00:00:00+02:00,5.660097010895697,5.700943451010971,5.549229373973503,5.689272880554199,14640380,0.0,0.0
2001-07-02 00:00:00+02:00,5.712612026221509,5.747623172290586,5.677600880152433,5.730117321014404,18463140,0.0,0.0
2001-07-03 00:00:00+02:00,5.689270105705278,5.689270105705278,5.560896675709978,5.598825454711914,19492090,0.0,0.0
2001-07-04 00:00:00+02:00,5.60466208333553,5.651343801758907,5.525887970363818,5.639673233032227,3561703,0.0,0.0
2001-07-05 00:00:00+02:00,5.604663522579755,5.700944069849105,5.587158221477822,5.651345252990723,11453580,0.0,0.0
