Date,Spread_petroleo,Repsol,IBEX_35,Petroleo,Spread_ibex_35,EMA_semana_repsol
2000-11-28,0.4545277324348205,0.11937880728086409,-0.19937420984796178,-0.6027246799085112,0.4497772658859351,0.10088658102197227
2000-11-29,0.40206168450737745,0.0840738342496004,-0.1427313590147956,-0.5794426581299831,0.3196459931680295,0.09527755973263935
2000-11-30,0.3499917577365427,-0.006767051415111773,-0.2675071721428364,-0.6763412872108908,0.32128025062270676,0.06113479855961799
2000-12-01,0.33273952621518854,-0.08491401419217791,-0.20820519580089747,-0.8117769544847485,0.11542073680243457,0.0122180560814488
2000-12-04,0.31525604551028413,-0.13529302065252052,-0.33654196514644047,-0.8870595410263332,0.18988152983089238,-0.03725438737478458
2000-12-05,0.4115324446891161,-0.09483114144815095,-0.1504231171778351,-0.9820911142464552,0.026788595640742433,-0.05669388450292799
2000-12-07,0.26475679183290934,-0.2408112546560722,-0.1332354757681232,-1.0184921827322493,-0.2413564509912039,-0.11851143668743488
2000-12-11,0.14206203039778662,-0.33165214032078366,0.004834573905259026,-0.9818485061168456,-0.5666439596561893,-0.19012655179057222
2000-12-12,0.17985923491482483,-0.2939670567480864,-0.011593118645014605,-0.9722751688645251,-0.4825080130981734,-0.22525719200585434
2000-12-13,0.20284238015655665,-0.3090410901771653,-0.02897039951995548,-1.0481504429588364,-0.48637596337409134,-0.2537227267574328
2000-12-14,0.07349068335948711,-0.4550212033850865,-0.12326479835911713,-1.1174979286298727,-0.6158621583872863,-0.321557637357563
2000-12-15,-0.08353832791323174,-0.5684731391934164,-0.2954245124886444,-1.0645584238867307,-0.5935150031882414,-0.40475198664986833
2000-12-18,-0.12810765609244096,-0.5811670620810616,-0.34428101725924365,-1.0075823259504135,-0.5542064212852431,-0.4644633981287166
2000-12-19,-0.00490652077971372,-0.500639988762562,-0.24804061148715795,-1.0673636504807424,-0.5377836380080673,-0.47731950809438106
2000-12-20,-0.0014262248890265596,-0.6065549078563524,-0.43377971685913125,-1.301717628555989,-0.48580603123724314,-0.521338769659681
2000-12-21,0.1645785421767803,-0.4550212033850865,-0.3863475945755328,-1.2897331309524356,-0.28864569982066157,-0.49996833262572893
2000-12-22,0.20739207612310143,-0.4201129154440622,-0.35083308396621277,-1.2956165970543183,-0.27380824203140597,-0.4740379667388218
2000-12-27,0.2161739510867805,-0.4097991030978505,-0.33207871455403476,-1.2900418103063198,-0.2796998479910232,-0.45329914018765205
2000-12-28,0.22127290022794852,-0.4224930259854958,-0.33345580309127193,-1.3269819148624493,-0.2994450949895208,-0.44372176777084976
2000-12-29,0.16970593286557725,-0.45026098230221934,-0.31721775000622726,-1.2891913571935867,-0.3665810795038479,-0.44663047271834994
2001-01-02,0.32985287347695597,-0.3038841840040594,-0.33127147174483274,-1.2772205581790301,-0.10166336788806575,-0.39957895591914744
2001-01-03,0.3750904458094589,-0.2233571106855597,-0.273964187284104,-1.1895830036398531,-0.03681644491166339,-0.34125978036611165
2001-01-04,0.5485109187621118,-0.08213721856050563,-0.08580335348452477,-1.2138007951885663,-0.03212597279706291,-0.2551156345465013
2001-01-05,0.4658684313761151,-0.1678211980521112,-0.08380912526948872,-1.2418006385888363,-0.17944811028114235,-0.22636365966694455
2001-01-08,0.53749090439944,-0.11506208105033573,-0.07326906579862166,-1.2637692918761174,-0.10337262552727286,-0.1895377986190405
2001-01-09,0.5375619116908443,-0.1023681581626904,-0.09311536905093219,-1.2366048973182773,-0.05723020167029717,-0.16073871263645972
2001-01-10,0.4551289744954123,-0.11506208105033573,-0.0912161924015977,-1.1080336774387325,-0.0810503935420169,-0.1457878339320506
2001-01-11,0.4433046279151795,-0.14005324173538697,-0.03708965789556489,-1.139419624800627,-0.1906172722111784,-0.14418483936527593
2001-01-12,0.6070101830174585,0.021000904901612463,0.05331133607922624,-1.1026136236977637,-0.030807126913706056,-0.08921318094695785
2001-01-16,0.5896694045512463,0.023777700533284745,-0.026359031627120562,-1.0638529025552714,0.07297902861254486,-0.05163604667887592
2001-01-17,0.6205902447856396,0.03607493833069138,0.11498681956665914,-1.0958745817938007,-0.08203628366337437,-0.022468877881300822
2001-01-18,0.5977749392006736,0.031314717247824204,0.13905897633020856,-1.0629708268031306,-0.1200234547743162,-0.004617290664409164
2001-01-19,0.46487650215022747,-0.026601305927057152,0.08431530214637688,-0.9362274374977918,-0.14983680703059923,-0.01210006829462978
2001-01-22,0.532078202385073,0.023777700533284745,0.11455978302026337,-0.9549554876211162,-0.1022926202275861,-0.00022730491065697556
2001-01-23,0.6688200670216717,0.07415670699362735,0.15311316173498823,-1.1051748741398268,-0.06508285348233299,0.024549152482779047
2001-01-24,0.6456180478564716,0.05392576739144257,0.16061481676662462,-1.1048101363773573,-0.10861199231234346,0.03429572482372984
2001-01-25,0.6388222669431162,0.05392576739144257,0.16811600813208685,-1.0919602053794253,-0.11794180524172342,0.040793439717697035
2001-01-26,0.6470837808174927,0.07415670699362735,0.14822241093001262,-1.0640744058586777,-0.0589998477474405,0.051896315568347916
2001-01-29,0.6065126502515975,0.023777700533284745,0.08165664030377826,-1.0957012725645774,-0.061368432138358256,0.04243695099799482
2001-01-30,0.6025804592536091,0.011083777645640126,0.12263128377993493,-1.115564674810785,-0.13378980985650016,0.03188219600044899
2001-01-31,0.5248287180194121,-0.07698031238739976,0.16051976520092306,-1.157930776921261,-0.3297797935702792,-0.00462835898884493
2001-02-01,0.536003361276115,-0.03691511827326889,0.16384286067108428,-1.0928991669334305,-0.2661860501995324,-0.015559363137486038
2001-02-02,0.3812927387690395,-0.12775600393798106,0.0335123267766794,-0.9957176932849501,-0.2576429561214183,-0.05325011288337906
2001-02-05,0.46661655131629276,-0.07698031238739976,0.03265779001771372,-1.047859199436304,-0.1707479476780584,-0.06138323157806363
2001-02-06,0.4969607873106551,-0.04683224552924193,0.07448697025283608,-1.0404018549512914,-0.17181129831156455,-0.05671509482507217
2001-02-07,0.5114540042947824,-0.006767051415111773,0.04880079153705684,-0.9816452329232933,-0.07213647285857194,-0.04019363781219017
2001-02-08,0.7232060729057194,0.19990588059936382,0.1153192682135275,-0.9375843319906747,0.1944930363687968,0.039991752059494734
2001-02-09,0.8048831598370328,0.2502848870597064,0.07519916149633651,-0.983683441097439,0.32955511294333867,0.11030996044473859
2001-02-12,0.9039742354477235,0.31613461203936594,0.15126127903541745,-1.0294398784580652,0.3462643395411192,0.17922792177886968
2001-02-13,0.8765141913669509,0.29590367243718185,0.1311775787019401,-1.021023773670938,0.3370452446238606,0.21840216341361715
2001-02-14,0.8307809104087743,0.24036775980373337,-0.008649302105311323,-1.0539797712185044,0.41707985135775233,0.22593108471937917
2001-02-15,0.6854029710066428,0.09676775713724571,0.041488775970649414,-1.087905233893154,0.11197517574588318,0.182889074148222
2001-02-16,0.5700854950192795,-0.0016101452420051988,0.005499471198995757,-1.0814196165318375,-0.009561937332659228,0.12126843281662215
2001-02-20,0.6608869572021723,0.06146278410598203,-0.04625309249536895,-1.1174730632868752,0.16142636603840899,0.10129779901698661
2001-02-21,0.638387674066074,0.043611955045230834,-0.08822508191213073,-1.1133186084919178,0.18345481452245269,0.08200957321996961
2001-02-22,0.5609982173508848,-0.01152727249797824,-0.17050681751131244,-1.0855638436675115,0.19258662899808704,0.050696282236345945
2001-02-23,0.5776265000751613,-0.003990255783438785,-0.20564158552400041,-1.1007971674656032,0.2490271728726183,0.03234330888462558
2001-02-26,0.6136526510653417,0.016240683818745997,-0.14315839556119136,-1.1254106576761573,0.20551073722280447,0.026879059238151426
2001-02-27,0.6568539114531646,0.03885173396236366,-0.10626726008080833,-1.1584728405732845,0.1978485049866488,0.03080388805258751
2001-02-28,0.5546909805238878,-0.07698031238739976,-0.10754883338616979,-1.2143964013310364,0.0036378937285498716,-0.005347230954085916
2001-03-01,0.5532928145317558,-0.07698031238739976,-0.13855326311949456,-1.2117526526946962,0.04220050535926507,-0.02944797695853463
2001-03-02,0.5659304707749053,-0.06468307458999313,-0.09829034722066417,-1.209203227345631,0.012909872098554754,-0.041399395009314
2001-03-05,0.5810872513577433,-0.024221195385623565,-0.042644842328103096,-1.1508482339846364,0.012096744390207055,-0.03582487520048713
2001-03-06,0.6447602753403717,0.018620794360178876,0.05421316678795563,-1.1791125992096767,-0.03595218590349231,-0.017769800827844046
2001-03-07,0.6923280095024839,0.0840738342496004,0.06902683738599943,-1.1282982340771417,0.056265916267355894,0.01617330516609467
2001-03-08,0.742330613149646,0.11184179056632462,0.009630273144533092,-1.1631307849985235,0.17708148523461575,0.04809566238742222
2001-03-09,0.7521188505805457,0.09914786767867931,-0.024365267078258677,-1.2089377190950286,0.19790633403095464,0.065128721917663
2001-03-12,0.6751125217154006,0.041231844503797244,-0.13442246117395723,-1.1878789807028198,0.23689069244491298,0.05710025916300776
2001-03-13,0.687627123878084,0.0487688612183367,-0.12677799696068145,-1.1953338737307089,0.2401233904606674,0.05427050463059897
2001-03-14,0.663834717645727,0.0007699652994276831,-0.18275641416628505,-1.253568610240624,0.22860987652095902,0.03631931579561934
2001-03-15,0.6704508748712924,0.023777700533284745,-0.14320615317712923,-1.2166000750669796,0.218310847557656,0.032052284482842905
2001-03-16,0.5327139872392241,-0.09483114144815095,-0.231660212886648,-1.2112295281896706,0.12782946621218394,-0.010489436597842532
2001-03-19,0.5525722039505861,-0.09483114144815095,-0.250034839702194,-1.2487788132146622,0.15068341333657242,-0.038850583984966394
2001-03-20,0.6930789455608634,0.011083777645640126,-0.26646253225246763,-1.2866854509647234,0.3501563179912632,-0.022309493988192295
2001-03-21,0.7936565081968371,0.13960974688304886,-0.41692452409628766,-1.2004655065162386,0.7545601977576369,0.031734082843265496
2001-03-22,0.6354539786879344,-0.0016101452420051988,-0.5916487758350603,-1.2050228514346704,0.7331576074034218,0.020498438613318053
2001-03-23,0.7817190144729146,0.14952687413902122,-0.4593235500594452,-1.1565661923518462,0.8240592443737725,0.06359185453904653
2001-03-26,0.7683842035396886,0.13722963634161528,-0.33924792093880274,-1.1577973895566247,0.653924405397074,0.08820505253734551
2001-03-27,0.8699258831877474,0.2379876492622998,-0.24433730975419055,-1.1331162828486738,0.7061999064446126,0.13833641481111864
2001-03-28,0.940501334471294,0.2605986994059181,-0.2917689683716148,-1.217939472849924,0.8034164669609489,0.1793249849057198
2001-03-29,0.9652204444204682,0.28836665572264236,-0.2635664733287022,-1.2049642510446568,0.8152782983024971,0.21594431819415563
2001-03-30,0.9924997545916124,0.3185147225807995,-0.2229715724491776,-1.1917115335415533,0.8157501165414102,0.2504474229358926
2001-04-02,1.0610456576280234,0.3514395850706296,-0.21537486585183965,-1.2505169525344706,0.8619582918359147,0.28446907063570165
2001-04-03,1.0240496407849855,0.3208948331222331,-0.3637475779149221,-1.2462497343962846,0.9948675247959852,0.296927187221003
2001-04-04,1.0301616971041208,0.3514395850706296,-0.2874958209106122,-1.1921194310818464,0.9516607119187591,0.31545558015910946
2001-04-05,1.0775237524296821,0.4018185915309722,-0.2078254532042654,-1.1733333130237398,0.9377300935143351,0.3446691239219673
2001-04-06,1.0689227760253586,0.3815876519287874,-0.2134279315865673,-1.200577233393022,0.9104995807821186,0.35737375384253256
2001-04-09,1.1115437852078462,0.4343467689305629,-0.15403136734510095,-1.167707919720334,0.9258084449173287,0.3835013849177754
2001-04-10,1.1257121085209927,0.4898826815640114,-0.08361948580425976,-1.0750667244210064,0.9321106513769332,0.4195070454186737
2001-04-11,1.0954592096205036,0.4545777085327477,-0.07787419824031847,-1.0937868560200514,0.8652846218833928,0.43169464522320916
2001-04-12,1.131798989711718,0.4847257753909055,-0.061304160174579576,-1.097666299598379,0.8956380235649933,0.44990992764234705
2001-04-17,1.0739277426267022,0.4418837856451024,-0.11937139349474661,-1.0803723340595923,0.8954398603066596,0.44771472142168
2001-04-18,1.2000610780631429,0.5454185941974599,0.009440170013129983,-1.0962192433854598,0.9102440661110153,0.4809031762053464
2001-04-19,1.158845915719926,0.4898826815640114,0.009535221578831536,-1.1377184110532708,0.8162469237326876,0.4844415729437214
2001-04-20,1.1225499926974443,0.4371235645622359,-0.10940071608574056,-1.1825476336383132,0.8749917917189736,0.4691426263077712
2001-04-23,1.0126823123156086,0.3561998061534968,-0.24144078716425096,-1.1488312079196232,0.9024252624026798,0.4318590648651129
2001-04-24,1.088499966610267,0.4018185915309722,-0.1704590598953746,-1.1940878954090914,0.8912546148293484,0.422271447059302
2001-04-25,1.0740006966433076,0.39904179589929994,-0.20298246001522763,-1.172643258175036,0.9270125416578225,0.41495033986622504
2001-04-26,1.0167148579999783,0.37881085629711514,-0.12060567285034436,-1.1078304850765255,0.790355399310642,0.40329853581616787
2001-04-27,1.0908523708408056,0.4494208023596418,-0.06804633001295182,-1.0961660083375446,0.844343612430584,0.4191630141749224
2001-04-30,1.1685638350653151,0.5275677651367087,-0.008032162427512446,-1.075050825836326,0.9018003928633587,0.4558942347769142
2001-05-02,1.1005867569658723,0.4418837856451024,-0.06856841812504914,-1.130781036032015,0.8322522633820583,0.4517042595113912
2001-05-03,0.9416067490641234,0.326051739295339,-0.13328276971788688,-1.079270951133881,0.7169379135548873,0.41014327111807886
2001-05-04,0.9736219760967535,0.34866278943895734,-0.11167963533170712,-1.0911818110870457,0.7282905528669774,0.39000360743462287
2001-05-07,1.0086606522337267,0.3637368228680362,-0.08960170678319374,-1.125018196417398,0.7263119434026278,0.38162227292037515
2001-05-08,1.0945143290485408,0.43196665838913,-0.05693596114787543,-1.1406259488967043,0.8010199825545836,0.3988704683122577
2001-05-09,1.0910276803219765,0.4545777085327477,-0.058692792281744656,-1.0854074149480946,0.8414272210257175,0.41793692715226494
2001-05-10,1.1729884211913695,0.540261688024354,0.0017011179003267876,-1.0561184782400588,0.9111523966542124,0.4593253553791201
2001-05-11,1.1449777397056753,0.5228075440538414,-0.044353915846034465,-1.0406896084076012,0.9389298074546302,0.48107593693155404
2001-05-14,1.1381486596891341,0.5228075440538414,-0.08342938267285666,-1.0277767131699906,0.9875309933010524,0.4955763246331771
2001-05-15,1.1672847601356187,0.5529556109119993,-0.05237812265594233,-1.0180349427118178,0.9998729771676962,0.515333465650373
2001-05-16,1.1487839136577431,0.5275677651367087,-0.0901242585614652,-1.0376495869687958,1.0039046937130653,0.520007869093881
2001-05-17,1.2867668547126188,0.6513335132912502,-0.05527418157970775,-1.032395307978024,1.1697748300980357,0.5645471295750034
2001-05-18,1.3927562798003599,0.7770826868969867,-0.023510266653118835,-0.9623800679875477,1.342836283910926,0.6363267914068236
2001-05-21,1.3214431045552866,0.7215467742635382,-0.04734502633550145,-0.9469678381434624,1.2786025019779728,0.6655926595106336
2001-05-22,1.295800321104492,0.7040926302930264,-0.07170187412998139,-0.9360163531394045,1.2793921976308986,0.6792615343143716
2001-05-23,1.3223166429974846,0.73186058660975,-0.06899591833761906,-0.9264394235629744,1.3229660504320573,0.6976677374088975
2001-05-24,1.3913352685159366,0.7544716367533684,-0.07678226440018596,-1.0083188600924264,1.3708726638156445,0.7175062013840011
2001-05-25,1.3550177241232844,0.7167865531806717,-0.14695674885986035,-1.0206900407039088,1.3944505551554311,0.718119074180594
2001-05-29,1.2089190173129478,0.6033346173723412,-0.1380307113412231,-0.9884183090862921,1.1915673296402436,0.6805565804861043
2001-05-30,1.1888597472274345,0.5807235672287235,-0.16048838248636854,-0.9991145966770935,1.181277543908873,0.6479472561110259
2001-05-31,1.167559713063356,0.5680296443410783,-0.1316209901497192,-0.9861376838642095,1.1239148925606122,0.6219591945769956
2001-06-01,1.211732438015328,0.5906406944846959,-0.1797175460608802,-1.0210367789242523,1.2219584373605874,0.6122014821330609
2001-06-04,1.2428775103936716,0.6259456675159596,-0.10275359781306988,-1.0040036304364601,1.1859125815682114,0.6175125143665013
2001-06-05,1.3082946942624951,0.6787047845177357,-0.08361948580425976,-1.0142388952472454,1.2512989772723817,0.6387110803169945
2001-06-06,1.2769913262209154,0.6410197009450385,-0.11737716527971058,-1.0360912261406805,1.2295824665052095,0.6402306877638472
2001-06-07,1.2645821631835554,0.6283257780573932,-0.12397698960261756,-1.0399257853199722,1.2163331406858762,0.6369952474444374
2001-06-08,1.269608860291055,0.6537136238326838,-0.08100811791142486,-0.9948332906330474,1.205805502961343,0.6433353111327869
2001-06-11,1.2304152184804131,0.6485567176595779,-0.08124551499259167,-0.9318133316411623,1.1973834438776136,0.6458360622784042
2001-06-12,1.1783987304545407,0.5957976006578017,-0.15854191188727035,-0.9469170262673687,1.2043379885777754,0.6298453519139493
2001-06-13,1.2731335847047465,0.6664075467203291,-0.1212705701440811,-0.9741994224817517,1.2773410732459622,0.6428172260631055
2001-06-14,1.20326464186903,0.6033346173723412,-0.14306380766166396,-0.9777266262293668,1.1978273815223306,0.6303553484077784
2001-06-15,1.1926356391491486,0.5779467715970505,-0.19685789352082841,-1.012225895286112,1.2218191768968951,0.6135504060696048
2001-06-18,1.1698508301759494,0.5275677651367087,-0.3604713127283505,-1.0774843649066963,1.3401562727621084,0.5854858293733691
2001-06-19,1.1929882274538415,0.5529556109119993,-0.3466072304549739,-1.06663683050924,1.3658285168146826,0.5752731354771671
2001-06-20,1.201106351041097,0.5275677651367087,-0.35914198180705115,-1.1365844582649536,1.338502880892376,0.5599676489784104
2001-06-21,1.0292140352010475,0.37881085629711514,-0.4069060890713438,-1.1314647909219384,1.1464494108891172,0.49997674189095814
2001-06-22,0.94829548640559,0.3133578164076936,-0.40486456690654404,-1.1192171368064605,1.0332671994582383,0.4380764140871457
2001-06-25,0.8773966295891815,0.26297880994735173,-0.38630030062576914,-1.0934982481662172,0.9250157918839959,0.3799482470804842
2001-06-26,0.884304449862472,0.2554417932328123,-0.46777479341574885,-1.122768610307233,1.013611221112521,0.33867358177201395
2001-06-27,0.8205244454441543,0.15984068648523364,-0.4701965218433548,-1.2077620148875416,0.8550174583277089,0.2791605326047429
2001-06-28,0.8054009607967473,0.15984068648523364,-0.43776770962302913,-1.1791654876237605,0.814683231829949,0.23948516649322837
2001-06-29,0.8038567337707032,0.17491471991431184,-0.4270848409705227,-1.1438283979197796,0.8268775413019577,0.21808003036027618
2001-07-02,0.8528205022535538,0.21021969294557555,-0.3345477369314044,-1.160488068305247,0.7714621449694009,0.21562611346770447
2001-07-03,0.7133685945005276,0.09676775713724571,-0.36180064364964976,-1.1407845625225301,0.6135774757191167,0.17601909331377222
2001-07-05,0.723070796848391,0.14198985742448175,-0.4701965218433548,-1.0618786791250425,0.8248420913838104,0.1647497370353215
2001-07-06,0.5934604078160324,0.056305877932876156,-0.605844843089131,-1.0010683764996637,0.8487166578666403,0.1285593771828369
2001-07-09,0.626570143461882,0.06146278410598203,-0.5943074376776589,-1.0525844663391726,0.8430840210113232,0.10615842859446309
2001-07-10,0.47730246351297956,-0.07698031238739976,-0.6233176391959476,-1.068064858819397,0.645139521745995,0.04488912940716471
2001-07-11,0.4022416822808826,-0.16028418133757175,-0.7178016775003383,-1.1052822160805076,0.6218382621884522,-0.023837929727138458
2001-07-12,0.3890181508196555,-0.17535821476665067,-0.7649957072035086,-1.1126954100652178,0.6550557127743899,-0.07470107709139806
2001-07-13,0.438829561396569,-0.14005324173538697,-0.699854087231188,-1.1309578605518282,0.6337142027087322,-0.09679366813817399
2001-07-16,0.3869940604172357,-0.20074606054194133,-0.7035578526303297,-1.163465440485875,0.535724615111836,-0.13183525993337714
2001-07-17,0.40990053607920884,-0.2031261710833749,-0.6671883415958697,-1.2118970824146857,0.4864656538955746,-0.1559929171209251
2001-07-18,0.3344830452062437,-0.3038841840040594,-0.7443901505910211,-1.2859756060518939,0.41216434340238206,-0.20582058552086374
2001-07-19,0.35860848639642645,-0.2864300400335469,-0.6759720335990418,-1.2940579957161067,0.35657223317083037,-0.23319732718868755
2001-07-20,0.4009331134756158,-0.2209770001441261,-0.6997594993316606,-1.233329602293179,0.4968015595966323,-0.22954209855505964
2001-07-23,0.5574294518174258,-0.06468307458999313,-0.6642445250561665,-1.193128914708353,0.716830935906843,-0.17479547607366377
2001-07-24,0.5415338253510504,-0.07698031238739976,-0.6666662534837724,-1.1895179453808475,0.6990555521935515,-0.14241347370492033
2001-07-25,0.5014368721858962,-0.1023681581626904,-0.7712630828795473,-1.1682971824500903,0.7862346561439439,-0.1293224960270463
2001-07-26,0.5538538179284337,-0.05714605787545367,-0.7344667671317787,-1.1701592802771341,0.8169124900185989,-0.10545985375095923
2001-07-27,0.577702324851809,-0.026601305927057152,-0.7411138854044494,-1.1495662803747,0.876813431724366,-0.07932844368566339
2001-07-30,0.6022244311550223,-0.014304068129650524,-0.6457275527251553,-1.1694887924184483,0.7789615337880369,-0.057791757689946155
2001-07-31,0.6575052526823423,0.023777700533284745,-0.616243020710707,-1.192121600264122,0.8066634528662069,-0.03068843117420146
2001-08-01,0.661641993439171,0.03607493833069138,-0.579541524695553,-1.1734980579281795,0.7818024334706561,-0.008503800878184047
2001-08-02,0.6029049662199625,0.011083777645640126,-0.5551369192851352,-1.1161782749516886,0.7092030210148123,-0.0020783052503378693
2001-08-03,0.5406702560513916,-0.04683224552924193,-0.5760278624278145,-1.1230507314285954,0.6372844040912699,-0.01717847727325547
2001-08-06,0.5047403110013483,-0.07222009130453258,-0.5420800798209605,-1.109709234682208,0.5521448389953791,-0.03574228252315569
2001-08-07,0.43557120777715447,-0.12259909776487518,-0.5746034799408136,-1.0872610833695477,0.5074351206401267,-0.0649794344938769
2001-08-08,0.41872590350912114,-0.1527471646230323,-0.6356145298006839,-1.1202431384714402,0.5323564488288566,-0.09456108502380459
2001-08-09,0.3419298892405995,-0.22851401685866557,-0.7055043232294278,-1.13797081809593,0.4912061317272707,-0.13964049108249904
2001-08-10,0.31752743197864935,-0.2384311441146386,-0.7477610036771201,-1.113156047949721,0.5269999467029925,-0.17301257841640255
2001-08-13,0.3949002386994302,-0.18051512093975655,-0.6838061372775465,-1.1349077479334275,0.5453566254733685,-0.17587680086418964
2001-08-14,0.3842668274196587,-0.19043224819572957,-0.6304868455807157,-1.136128439058584,0.4622751982098879,-0.18110543245748872
2001-08-16,0.3986386622671898,-0.2031261710833749,-0.6908329981468493,-1.1906023551071203,0.5158743453490098,-0.18883969880366616
2001-08-17,0.40405215611761214,-0.22851401685866557,-0.7491380922143572,-1.2554358825208192,0.5454768311667647,-0.20249290026907366
