Date,0
2000-09-21,0.6645660521634551
2000-09-22,0.5161664392782356
2000-09-25,0.6471072741769586
2000-09-26,0.7530503133222888
2000-09-27,0.7478920380080967
2000-09-28,0.6344099810958702
2000-09-29,0.8312180238527389
2000-10-02,0.7328140024743043
2000-10-03,0.9141472192885967
2000-10-04,0.8058234376905623
2000-10-05,0.44037947120048954
2000-10-06,0.4653772669538824
2000-10-09,0.3645925031227442
2000-10-10,0.3066611034402786
2000-10-11,0.2892023254537827
2000-10-13,0.3772897962038325
2000-10-16,0.3749090537511284
2000-10-17,0.30150282812608653
2000-10-18,0.29158306790648614
2000-10-19,0.33959470736935143
2000-10-20,0.3546727429031439
2000-10-23,0.14278666461248277
2000-10-24,-0.021087774215312372
2000-10-25,-0.03854655220180896
2000-10-26,-0.03616580974910482
2000-10-27,0.052318451409728794
2000-10-30,0.06739648694352124
2000-10-31,0.024543122794848046
2000-11-02,0.01938484748065597
2000-11-03,-0.07624164103629008
2000-11-06,0.014226572166463891
2000-11-07,0.0646189540820333
2000-11-08,0.12532788662598687
2000-11-09,0.12532788662598687
2000-11-10,0.024543122794848046
2000-11-13,-0.010771223586928216
2000-11-14,0.11778886885909065
2000-11-15,0.14040592215977932
2000-11-16,0.09755255801110613
2000-11-17,0.1201696113117948
2000-11-20,0.08485526493001783
2000-11-21,-0.006009738681520633
2000-11-22,-0.08417744921197008
2000-11-27,-0.1345698311275395
2000-11-28,-0.09409720943157045
2000-11-29,-0.2401160798640859
2000-11-30,-0.33098108347562366
2000-12-01,-0.2932859946411426
2000-12-04,-0.308364030174935
2000-12-05,-0.45438290060745046
2000-12-07,-0.5678649575196769
2000-12-11,-0.5805622506007652
2000-12-12,-0.5000137976176116
2000-12-13,-0.6059568367629418
2000-12-14,-0.45438290060745046
2000-12-15,-0.419465344634458
2000-12-18,-0.40914879400607385
2000-12-19,-0.42184608708716215
2000-12-20,-0.44962141570204217
2000-12-21,-0.3032057548607429
2000-12-22,-0.2226573018775893
2000-12-27,-0.08139991635048216
2000-12-28,-0.16710664464782782
2000-12-29,-0.11433352027955497
2001-01-02,-0.10163622719846667
2001-01-03,-0.11433352027955497
2001-01-04,-0.13933131603294707
2001-01-05,0.021765589933360113
2001-01-08,0.024543122794848046
2001-01-09,0.03684362546715256
2001-01-10,0.03208214056174427
2001-01-11,-0.025849259120720662
2001-01-12,0.024543122794848046
2001-01-16,0.07493550471041746
2001-01-17,0.05469919386243294
2001-01-18,0.05469919386243294
2001-01-19,0.07493550471041746
2001-01-22,0.024543122794848046
2001-01-23,0.01184582971376045
2001-01-24,-0.07624164103629008
2001-01-25,-0.03616580974910482
2001-01-26,-0.12703081336064329
2001-01-29,-0.07624164103629008
2001-01-30,-0.046085569968705185
2001-01-31,-0.006009738681520633
2001-02-01,0.2007180642949484
2001-02-02,0.2511104462105178
2001-02-05,0.31697765406866274
2001-02-06,0.2967413432206789
2001-02-07,0.24119068599091745
2001-02-08,0.09755255801110613
2001-02-09,-0.0008514633673278498
2001-02-12,0.06223821162932916
2001-02-13,0.04438264323404878
2001-02-14,-0.010771223586928216
2001-02-15,-0.0032322058200319943
2001-02-16,0.017004105027952528
2001-02-20,0.03962115832864049
2001-02-21,-0.07624164103629008
2001-02-22,-0.07624164103629008
2001-02-23,-0.06394113836398556
2001-02-26,-0.02346851666801652
2001-02-27,0.01938484748065597
2001-02-28,0.08485526493001783
2001-03-01,0.11263059354489857
2001-03-02,0.09993330046381027
2001-03-05,0.04200190078134464
2001-03-06,0.04954091854824086
2001-03-07,0.0015292790853755898
2001-03-08,0.024543122794848046
2001-03-09,-0.09409720943157045
2001-03-12,-0.09409720943157045
2001-03-13,0.01184582971376045
2001-03-14,0.14040592215977932
2001-03-15,-0.0008514633673278498
2001-03-16,0.150325682379379
2001-03-19,0.13802517970707517
2001-03-20,0.2388099435382133
2001-03-21,0.26142699683890197
2001-03-22,0.2892023254537827
2001-03-23,0.3193583965213669
2001-03-26,0.35229200045043974
2001-03-27,0.321739138974071
2001-03-28,0.35229200045043974
2001-03-29,0.4026843823660091
2001-03-30,0.3824480715180246
2001-04-02,0.4352211958862975
2001-04-03,0.490771853116059
2001-04-04,0.455457506734282
2001-04-05,0.48561357780186687
2001-04-06,0.4427602136531937
2001-04-09,0.5463225103458205
2001-04-10,0.490771853116059
2001-04-11,0.4379987287477861
2001-04-12,0.357053485355848
2001-04-17,0.4026843823660091
2001-04-18,0.3999068495045212
2001-04-19,0.37967053865653666
2001-04-20,0.45029923142008993
2001-04-23,0.5284669419505401
2001-04-24,0.4427602136531937
2001-04-25,0.32689741428826313
2001-04-26,0.34951446758895177
2001-04-27,0.3645925031227442
2001-04-30,0.432840453433594
2001-05-02,0.455457506734282
2001-05-03,0.5411642350316284
2001-05-04,0.5237054570451318
2001-05-07,0.5237054570451318
2001-05-08,0.5538615281127167
2001-05-09,0.5284669419505401
2001-05-10,0.6522655494911507
2001-05-11,0.7780481090756816
2001-05-14,0.7224974518459201
2001-05-15,0.7050386738594242
2001-05-16,0.7328140024743043
2001-05-17,0.7554310557749929
2001-05-18,0.7177359669405124
2001-05-21,0.6042539100282853
2001-05-22,0.5816368567275975
2001-05-23,0.5689395636465091
2001-05-24,0.5915566169471971
2001-05-25,0.6268709633289741
2001-05-29,0.6796440876972476
2001-05-30,0.6419489988627665
2001-05-31,0.6292517057816782
2001-06-01,0.6546462919438548
2001-06-04,0.6494880166296627
2001-06-05,0.5967148922613892
2001-06-06,0.6673435850249431
2001-06-07,0.6042539100282853
2001-06-08,0.5788593238661087
